typesId,pokemonId,typeName,slot,createdAt,updatedAt
972,660,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
973,660,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
974,661,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
975,661,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
976,662,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
977,662,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
978,663,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
979,663,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
980,664,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
981,665,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
982,666,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
983,666,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
984,667,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
985,667,normal,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
986,668,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
987,668,normal,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
988,669,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
989,670,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
990,671,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
991,672,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
992,673,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
993,674,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
994,675,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
995,675,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
996,676,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
997,677,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
998,678,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
999,679,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1000,679,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1001,680,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1002,680,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1003,681,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1004,681,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1005,682,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1006,683,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1007,684,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1008,685,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1009,686,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1010,686,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1011,687,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1012,687,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1013,688,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1014,688,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1015,689,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1016,689,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1017,690,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1018,690,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1019,691,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1020,691,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1021,692,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1022,693,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1023,694,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1024,694,normal,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1025,695,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1026,695,normal,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1027,696,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1028,696,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1029,697,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1030,697,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1031,698,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1032,698,ice,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1033,699,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1034,699,ice,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1035,700,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1036,701,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1037,701,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1038,702,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1039,702,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1040,703,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1041,703,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1042,704,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1043,705,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1044,706,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1045,707,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1046,707,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1047,708,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1048,708,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1049,709,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1050,709,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1051,710,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1052,710,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1053,711,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1054,711,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1055,712,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1056,713,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1057,714,flying,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1058,714,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1059,715,flying,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1060,715,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1061,716,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1062,717,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1063,717,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1064,718,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1065,718,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1066,719,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1067,719,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1068,720,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1069,720,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1070,721,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1071,721,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1072,722,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1073,722,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1074,723,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1075,723,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1076,724,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1077,724,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1078,725,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1079,726,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1080,727,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1081,727,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1082,728,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1083,729,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1084,730,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1085,730,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1086,731,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1087,731,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1088,732,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1089,732,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1090,733,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1091,733,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1092,734,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1093,735,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1094,736,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1095,737,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1096,737,electric,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1097,738,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1098,738,electric,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1099,739,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1100,740,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1101,740,ice,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1102,741,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1103,741,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1104,742,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1105,742,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1106,743,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1107,743,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1108,744,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1109,745,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1110,746,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1111,747,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1112,747,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1113,748,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1114,748,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1115,749,ground,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1116,750,ground,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1117,751,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1118,751,bug,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1119,752,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1120,752,bug,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1121,753,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1122,754,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1123,755,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1124,755,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1125,756,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1126,756,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1127,757,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1128,757,fire,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1129,758,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1130,758,fire,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1131,759,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1132,759,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1133,760,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1134,760,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1135,761,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1136,762,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1137,763,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1138,764,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1139,765,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1140,765,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1141,766,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1142,767,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1143,767,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1144,768,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1145,768,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1146,769,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1147,769,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1148,770,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1149,770,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1150,771,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1151,772,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1152,773,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1153,774,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1154,774,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1155,775,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1156,776,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1157,776,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1158,777,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1159,777,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1160,778,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1161,778,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1162,779,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1163,779,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1164,780,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1165,780,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1166,781,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1167,781,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1168,782,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1169,783,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1170,783,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1171,784,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1172,784,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1173,785,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1174,785,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1175,786,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1176,786,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1177,787,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1178,787,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1179,788,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1180,788,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1181,789,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1182,790,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1183,791,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1184,791,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1185,792,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1186,792,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1187,793,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1188,793,poison,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1189,794,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1190,794,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1191,795,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1192,795,fighting,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1193,796,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1194,797,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1195,797,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1196,798,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1197,798,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1198,799,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1199,799,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1200,800,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1201,801,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1202,801,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1203,802,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1204,802,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1205,803,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1206,804,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1207,804,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1208,805,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1209,805,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1210,806,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1211,806,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1212,807,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1213,808,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1214,809,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1215,810,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1216,811,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1217,812,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1218,813,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1219,814,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1220,815,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1221,816,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1222,817,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1223,818,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1224,819,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1225,820,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1226,821,flying,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1227,822,flying,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1228,823,flying,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1229,823,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1230,824,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1231,825,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1232,825,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1233,826,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1234,826,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1235,827,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1236,828,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1237,829,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1238,830,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1239,831,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1240,832,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1241,833,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1242,834,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1243,834,rock,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1244,835,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1245,836,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1246,837,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1247,838,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1248,838,fire,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1249,839,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1250,839,fire,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1251,840,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1252,840,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1253,841,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1254,841,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1255,842,grass,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1256,842,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1257,843,ground,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1258,844,ground,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1259,845,flying,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1260,845,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1261,846,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1262,847,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1263,848,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1264,848,poison,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1265,849,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1266,849,poison,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1267,850,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1268,850,bug,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1269,851,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1270,851,bug,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1271,852,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1272,853,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1273,854,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1274,855,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1275,856,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1276,857,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1277,858,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1278,858,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1279,859,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1280,859,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1281,860,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1282,860,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1283,861,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1284,861,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1285,862,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1286,862,normal,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1287,863,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
