statsId,pokemonId,statName,baseStat,effort,createdAt,updatedAt
5759,10062,special-defense,150,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5760,10062,speed,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5761,10063,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5762,10063,attack,130,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5763,10063,defense,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5764,10063,special-attack,160,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5765,10063,special-defense,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5766,10063,speed,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5767,10064,hp,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5768,10064,attack,150,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5769,10064,defense,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5770,10064,special-attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5771,10064,special-defense,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5772,10064,speed,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5773,10065,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5774,10065,attack,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5775,10065,defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5776,10065,special-attack,145,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5777,10065,special-defense,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5778,10065,speed,145,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5779,10066,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5780,10066,attack,85,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5781,10066,defense,125,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5782,10066,special-attack,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5783,10066,special-defense,115,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5784,10066,speed,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5785,10067,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5786,10067,attack,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5787,10067,defense,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5788,10067,special-attack,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5789,10067,special-defense,105,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5790,10067,speed,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5791,10068,hp,68,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5792,10068,attack,165,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5793,10068,defense,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5794,10068,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5795,10068,special-defense,115,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5796,10068,speed,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5797,10069,hp,103,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5798,10069,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5799,10069,defense,126,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5800,10069,special-attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5801,10069,special-defense,126,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5802,10069,speed,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5803,10070,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5804,10070,attack,140,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5805,10070,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5806,10070,special-attack,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5807,10070,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5808,10070,speed,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5809,10071,hp,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5810,10071,attack,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5811,10071,defense,180,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5812,10071,special-attack,130,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5813,10071,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5814,10071,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5815,10072,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5816,10072,attack,125,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5817,10072,defense,230,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5818,10072,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5819,10072,special-defense,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5820,10072,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5821,10073,hp,83,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5822,10073,attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5823,10073,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5824,10073,special-attack,135,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5825,10073,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5826,10073,speed,121,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5827,10074,hp,80,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5828,10074,attack,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5829,10074,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5830,10074,special-attack,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5831,10074,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5832,10074,speed,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5833,10075,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5834,10075,attack,160,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5835,10075,defense,110,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5836,10075,special-attack,160,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5837,10075,special-defense,110,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5838,10075,speed,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5839,10076,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5840,10076,attack,145,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5841,10076,defense,150,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5842,10076,special-attack,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5843,10076,special-defense,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5844,10076,speed,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5845,10077,hp,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5846,10077,attack,150,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5847,10077,defense,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5848,10077,special-attack,180,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5849,10077,special-defense,160,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5850,10077,speed,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5851,10078,hp,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5852,10078,attack,180,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5853,10078,defense,160,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5854,10078,special-attack,150,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5855,10078,special-defense,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5856,10078,speed,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5857,10079,hp,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5858,10079,attack,180,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5859,10079,defense,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5860,10079,special-attack,180,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5861,10079,special-defense,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5862,10079,speed,115,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5863,10080,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5864,10080,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5865,10080,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5866,10080,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5867,10080,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5868,10080,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5869,10081,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5870,10081,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5871,10081,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5872,10081,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5873,10081,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5874,10081,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5875,10082,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5876,10082,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5877,10082,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5878,10082,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5879,10082,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5880,10082,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5881,10083,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5882,10083,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5883,10083,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5884,10083,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5885,10083,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5886,10083,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5887,10084,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5888,10084,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5889,10084,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5890,10084,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5891,10084,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5892,10084,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5893,10085,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5894,10085,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5895,10085,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5896,10085,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5897,10085,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5898,10085,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5899,10086,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5900,10086,attack,160,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5901,10086,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5902,10086,special-attack,170,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5903,10086,special-defense,130,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5904,10086,speed,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5905,10087,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5906,10087,attack,120,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5907,10087,defense,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5908,10087,special-attack,145,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5909,10087,special-defense,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5910,10087,speed,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5911,10088,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5912,10088,attack,136,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5913,10088,defense,94,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5914,10088,special-attack,54,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5915,10088,special-defense,96,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5916,10088,speed,135,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5917,10089,hp,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5918,10089,attack,145,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5919,10089,defense,130,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5920,10089,special-attack,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5921,10089,special-defense,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5922,10089,speed,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5923,10090,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5924,10090,attack,150,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5925,10090,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5926,10090,special-attack,15,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5927,10090,special-defense,80,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5928,10090,speed,145,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5929,10091,hp,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5930,10091,attack,56,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5931,10091,defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5932,10091,special-attack,25,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5933,10091,special-defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5934,10091,speed,72,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5935,10092,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5936,10092,attack,71,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5937,10092,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5938,10092,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5939,10092,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5940,10092,speed,77,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5941,10093,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5942,10093,attack,71,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5943,10093,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5944,10093,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5945,10093,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5946,10093,speed,77,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5947,10094,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5948,10094,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5949,10094,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5950,10094,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5951,10094,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5952,10094,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5953,10095,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5954,10095,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5955,10095,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5956,10095,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5957,10095,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5958,10095,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5959,10096,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5960,10096,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5961,10096,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5962,10096,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5963,10096,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5964,10096,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5965,10097,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5966,10097,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5967,10097,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5968,10097,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5969,10097,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5970,10097,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5971,10098,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5972,10098,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5973,10098,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5974,10098,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5975,10098,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5976,10098,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5977,10099,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5978,10099,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5979,10099,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5980,10099,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5981,10099,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5982,10099,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5983,10100,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5984,10100,attack,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5985,10100,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5986,10100,special-attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5987,10100,special-defense,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5988,10100,speed,110,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5989,10101,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5990,10101,attack,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5991,10101,defense,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5992,10101,special-attack,10,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5993,10101,special-defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5994,10101,speed,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5995,10102,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5996,10102,attack,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5997,10102,defense,120,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5998,10102,special-attack,25,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
5999,10102,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6000,10102,speed,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6001,10103,hp,38,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6002,10103,attack,41,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6003,10103,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6004,10103,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6005,10103,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6006,10103,speed,65,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6007,10104,hp,73,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6008,10104,attack,67,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6009,10104,defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6010,10104,special-attack,81,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6011,10104,special-defense,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6012,10104,speed,109,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6013,10105,hp,10,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6014,10105,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6015,10105,defense,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6016,10105,special-attack,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6017,10105,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6018,10105,speed,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6019,10106,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6020,10106,attack,100,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6021,10106,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6022,10106,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6023,10106,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6024,10106,speed,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6025,10107,hp,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6026,10107,attack,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6027,10107,defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6028,10107,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6029,10107,special-defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6030,10107,speed,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6031,10108,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6032,10108,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6033,10108,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6034,10108,special-attack,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6035,10108,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6036,10108,speed,115,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6037,10109,hp,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6038,10109,attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6039,10109,defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6040,10109,special-attack,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6041,10109,special-defense,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6042,10109,speed,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6043,10110,hp,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6044,10110,attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6045,10110,defense,115,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6046,10110,special-attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6047,10110,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6048,10110,speed,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6049,10111,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6050,10111,attack,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6051,10111,defense,130,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
