id,moveId,moveName,power,pp,accuracy,priority,targetName,createdAt,updatedAt
719,719,10-000-000-volt-thunderbolt,195,1,,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
720,720,mind-blown,150,5,100,0,all-other-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
721,721,plasma-fists,100,15,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
722,722,photon-geyser,100,5,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
723,723,light-that-burns-the-sky,200,1,,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
724,724,searing-sunraze-smash,200,1,,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
725,725,menacing-moonraze-maelstrom,200,1,,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
726,726,lets-snuggle-forever,190,1,,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
727,727,splintered-stormshards,190,1,,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
728,728,clangorous-soulblaze,185,1,,0,all-opponents,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
729,729,zippy-zap,80,10,100,2,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
730,730,splishy-splash,90,15,100,0,all-opponents,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
731,731,floaty-fall,90,15,95,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
732,732,pika-papow,,20,,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
733,733,bouncy-bubble,60,20,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
734,734,buzzy-buzz,60,20,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
735,735,sizzly-slide,60,20,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
736,736,glitzy-glow,80,15,95,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
737,737,baddy-bad,80,15,95,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
738,738,sappy-seed,100,10,90,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
739,739,freezy-frost,100,10,90,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
740,740,sparkly-swirl,120,5,85,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
741,741,veevee-volley,,20,,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
742,742,double-iron-bash,60,5,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
743,743,max-guard,,10,,4,user,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
744,744,dynamax-cannon,100,5,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
745,745,snipe-shot,80,15,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
746,746,jaw-lock,80,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
747,747,stuff-cheeks,,10,,0,user,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
748,748,no-retreat,,5,,0,user,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
749,749,tar-shot,,15,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
750,750,magic-powder,,20,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
751,751,dragon-darts,50,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
752,752,teatime,,10,,0,all-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
753,753,octolock,,15,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
754,754,bolt-beak,85,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
755,755,fishious-rend,85,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
756,756,court-change,,10,100,0,entire-field,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
757,757,max-flare,100,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
758,758,max-flutterby,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
759,759,max-lightning,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
760,760,max-strike,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
761,761,max-knuckle,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
762,762,max-phantasm,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
763,763,max-hailstorm,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
764,764,max-ooze,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
765,765,max-geyser,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
766,766,max-airstream,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
767,767,max-starfall,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
768,768,max-wyrmwind,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
769,769,max-mindstorm,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
770,770,max-rockfall,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
771,771,max-quake,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
772,772,max-darkness,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
773,773,max-overgrowth,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
774,774,max-steelspike,10,10,,0,selected-pokemon-me-first,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
775,775,clangorous-soul,,5,100,0,user,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
776,776,body-press,80,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
777,777,decorate,,15,,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
778,778,drum-beating,80,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
779,779,snap-trap,35,15,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
780,780,pyro-ball,120,5,90,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
781,781,behemoth-blade,100,5,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
782,782,behemoth-bash,100,5,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
783,783,aura-wheel,110,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
784,784,breaking-swipe,60,15,100,0,all-opponents,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
785,785,branch-poke,40,40,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
786,786,overdrive,80,10,100,0,all-opponents,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
787,787,apple-acid,80,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
788,788,grav-apple,80,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
789,789,spirit-break,75,15,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
790,790,strange-steam,90,10,95,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
791,791,life-dew,,10,,0,user-and-allies,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
792,792,obstruct,,10,100,4,user,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
793,793,false-surrender,80,10,,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
794,794,meteor-assault,150,5,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
795,795,eternabeam,160,5,90,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
796,796,steel-beam,140,5,95,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
797,797,expanding-force,80,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
798,798,steel-roller,130,5,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
799,799,scale-shot,25,20,90,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
800,800,meteor-beam,120,10,90,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
801,801,shell-side-arm,90,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
802,802,misty-explosion,100,5,100,0,all-other-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
803,803,grassy-glide,70,20,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
804,804,rising-voltage,70,20,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
805,805,terrain-pulse,50,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
806,806,skitter-smack,70,10,90,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
807,807,burning-jealousy,70,5,100,0,all-opponents,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
808,808,lash-out,75,5,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
809,809,poltergeist,110,5,90,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
810,810,corrosive-gas,,40,100,0,all-other-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
811,811,coaching,,10,,0,user-and-allies,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
812,812,flip-turn,60,20,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
813,813,triple-axel,20,10,90,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
814,814,dual-wingbeat,40,10,90,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
815,815,scorching-sands,70,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
816,816,jungle-healing,,10,,0,user-and-allies,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
817,817,wicked-blow,80,5,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
818,818,surging-strikes,25,5,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
819,819,thunder-cage,80,15,90,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
820,820,dragon-energy,150,5,100,0,all-opponents,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
821,821,freezing-glare,90,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
822,822,fiery-wrath,90,10,100,0,all-opponents,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
823,823,thunderous-kick,90,10,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
824,824,glacial-lance,130,5,100,0,all-opponents,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
825,825,astral-barrage,120,5,100,0,all-opponents,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
826,826,eerie-spell,80,5,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
827,10001,shadow-rush,55,,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
828,10002,shadow-blast,80,,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
829,10003,shadow-blitz,40,,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
830,10004,shadow-bolt,75,,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
831,10005,shadow-break,75,,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
832,10006,shadow-chill,75,,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
833,10007,shadow-end,120,,60,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
834,10008,shadow-fire,75,,100,0,selected-pokemon,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
835,10009,shadow-rave,70,,100,0,opponents-field,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
836,10010,shadow-storm,95,,100,0,opponents-field,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
837,10011,shadow-wave,50,,100,0,opponents-field,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
838,10012,shadow-down,,,100,0,opponents-field,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
839,10013,shadow-half,,,100,0,entire-field,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
840,10014,shadow-hold,,,,0,opponents-field,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
841,10015,shadow-mist,,,100,0,opponents-field,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
842,10016,shadow-panic,,,90,0,opponents-field,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
843,10017,shadow-shed,,,,0,entire-field,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
844,10018,shadow-sky,,,,0,entire-field,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
